area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,churn,servicesAvailed_years,day_rate,eve_rate,night_rate,intl_rate
415,0,0,0,179.2,59,283.3,101,285.4,83,5.8,7,2,0,3.0,0.1699776785714286,0.08499823508648076,0.04498948843728101,0.27068965517241383
408,0,0,0,177.4,136,240.3,104,237.3,133,12.0,3,0,0,6.0,0.17001127395715895,0.0850187265917603,0.0450063211125158,0.27
408,0,0,0,115.6,129,167.8,104,141.8,124,12.6,9,1,0,11.0,0.1699826989619377,0.08498212157330154,0.04499294781382228,0.2698412698412698
408,1,0,0,237.3,103,176.7,84,263.4,81,14.2,4,0,1,11.0,0.16999578592498948,0.08500282965478212,0.04498861047835991,0.26971830985915496
415,0,0,0,181.5,116,187.0,119,220.3,96,10.5,7,1,0,7.0,0.17002754820936639,0.08502673796791443,0.04498411257376305,0.2704761904761905
408,0,0,0,51.5,90,164.0,98,169.4,80,9.5,4,3,0,7.0,0.17009708737864077,0.08499999999999999,0.04498229043683589,0.27052631578947367
408,0,1,19,155.7,104,185.4,118,192.7,116,8.2,2,3,0,10.0,0.17000642260757867,0.08500539374325781,0.044992215879605606,0.26951219512195124
510,0,1,23,245.0,88,265.0,105,239.7,108,14.9,3,2,0,10.0,0.16999999999999998,0.08501886792452831,0.04501460158531498,0.2697986577181208
415,0,0,0,131.7,99,163.1,109,201.1,116,10.7,3,1,0,10.0,0.17000759301442675,0.08497854077253218,0.045002486325211345,0.27009345794392525
415,1,0,0,111.1,126,313.4,95,215.7,82,10.5,6,1,0,12.0,0.17002700270027005,0.08500319081046587,0.04501622624014836,0.2704761904761905
510,0,1,9,88.5,100,324.8,109,79.9,86,8.2,4,3,0,9.0,0.17005649717514126,0.08500615763546797,0.04505632040050062,0.26951219512195124
408,0,1,44,116.0,85,150.1,120,246.8,98,12.0,2,1,0,10.0,0.16999999999999998,0.08500999333777481,0.045016207455429495,0.27
510,0,0,0,155.5,81,133.1,94,253.1,77,9.1,2,1,0,11.0,0.17003215434083602,0.08497370398196845,0.04500197550375346,0.2703296703296703
408,0,1,30,106.5,65,225.7,108,188.6,61,5.7,3,2,0,7.0,0.1700469483568075,0.08498006202924235,0.04501590668080594,0.27017543859649124
510,0,1,31,175.2,68,199.2,73,219.8,99,13.2,6,1,0,6.0,0.16997716894977172,0.08498995983935743,0.04499545040946315,0.2696969696969697
408,0,0,0,154.7,84,177.8,125,172.9,90,5.9,2,4,1,13.0,0.1700064641241112,0.08498312710911135,0.04499710815500289,0.2694915254237288
510,0,1,34,247.2,105,225.5,133,186.3,76,6.1,5,2,1,11.0,0.16998381877022656,0.08501108647450112,0.04498121309715513,0.27049180327868855
415,1,1,32,218.4,93,236.7,132,192.2,137,13.2,3,0,1,5.0,0.17000915750915752,0.08500211237853825,0.04500520291363164,0.2696969696969697
415,0,1,24,227.5,81,234.9,71,166.4,128,9.0,13,1,0,10.0,0.17002197802197802,0.08501489995742868,0.04501201923076923,0.27
408,0,1,30,185.0,117,249.5,141,157.8,103,7.4,7,0,0,11.0,0.16999999999999998,0.08501002004008017,0.04499366286438529,0.27027027027027023
408,0,0,0,186.8,89,253.4,51,273.1,105,12.3,6,2,0,2.0,0.17002141327623127,0.08500394632991318,0.045001830831197354,0.26991869918699185
415,0,0,0,158.8,119,211.8,105,198.1,101,10.3,3,1,0,6.0,0.17002518891687657,0.08498583569405099,0.04497728419989904,0.2699029126213592
415,0,0,0,208.7,150,212.8,104,178.1,98,8.5,4,0,0,9.0,0.17000479156684234,0.08500939849624059,0.04497473329590118,0.27058823529411763
408,0,0,0,185.9,95,212.0,98,282.3,81,11.3,4,3,0,6.0,0.1699838622915546,0.08499999999999999,0.04498760184201204,0.26991150442477874
415,0,0,0,222.5,74,169.7,75,264.3,94,9.0,3,2,0,9.0,0.17002247191011235,0.08497348261638185,0.04498675747256905,0.27
415,0,0,0,201.1,101,170.7,86,237.4,113,11.6,3,3,0,9.0,0.17001491795126802,0.08500292911540715,0.04498736310025274,0.26982758620689656
415,0,1,17,167.9,114,243.7,93,211.9,114,9.1,2,1,0,7.0,0.16998213222156044,0.08498153467377924,0.04502123643227937,0.2703296703296703
408,0,0,0,239.1,88,243.5,79,230.9,92,10.9,3,3,1,10.0,0.17001254705144292,0.08501026694045175,0.04499783456041576,0.2697247706422018
510,0,0,0,175.7,109,211.8,97,137.9,109,9.2,3,5,1,3.0,0.17000569151963577,0.08498583569405099,0.04503263234227701,0.26956521739130435
415,0,1,29,111.2,90,263.5,98,224.7,128,9.0,6,6,1,9.0,0.1699640287769784,0.08500948766603415,0.04499332443257677,0.27
415,0,0,0,87.7,74,214.8,58,201.3,147,10.8,6,1,0,6.0,0.17001140250855187,0.08500931098696463,0.04500745156482861,0.27037037037037037
415,0,0,0,244.1,99,246.9,111,200.0,133,7.2,2,0,0,11.0,0.1700122900450635,0.08501417577966787,0.045,0.26944444444444443
415,0,1,27,165.0,89,127.3,118,284.4,95,7.7,4,2,0,4.0,0.17,0.08499607227022782,0.04500703234880451,0.2701298701298701
408,0,1,27,127.4,110,103.3,99,164.2,73,9.1,3,0,0,5.0,0.17001569858712715,0.08499515972894482,0.04500609013398295,0.2703296703296703
415,0,0,0,194.8,106,292.7,103,224.6,82,5.5,3,0,0,13.0,0.17002053388090346,0.08500170823368637,0.045013357079252005,0.27090909090909093
415,0,0,0,54.7,131,256.1,105,176.6,135,11.1,4,1,0,11.0,0.170018281535649,0.08500585708707535,0.045016987542468856,0.2702702702702703
510,0,1,27,283.4,104,224.1,152,241.3,63,14.4,7,2,0,9.0,0.17000705716302048,0.08500669344042838,0.045006216328222125,0.2701388888888889
408,1,0,0,258.0,112,246.5,117,173.2,100,10.9,3,0,1,11.0,0.16999999999999998,0.08498985801217038,0.044976905311778295,0.2697247706422018
510,0,0,0,90.5,142,211.7,75,194.9,76,9.3,2,1,0,6.0,0.17005524861878454,0.08497874350495985,0.04499743458183684,0.2698924731182795
415,0,0,0,235.6,132,115.9,129,185.4,136,16.2,2,0,0,2.0,0.16999151103565363,0.08498705780845556,0.04498381877022654,0.2697530864197531
408,0,0,0,142.5,82,231.4,110,131.2,67,10.0,4,2,0,14.0,0.17003508771929826,0.08500432152117546,0.044969512195121956,0.27
408,0,0,0,54.0,68,179.3,96,247.2,101,10.2,8,1,0,2.0,0.16999999999999998,0.08499721137757947,0.04498381877022654,0.26960784313725494
415,0,0,0,214.8,87,131.0,114,216.9,104,9.4,3,3,0,6.0,0.17001862197392925,0.0850381679389313,0.04499769479022591,0.2702127659574468
510,1,0,0,251.4,118,196.6,80,192.0,53,11.0,2,0,1,4.0,0.1700079554494829,0.08499491353001018,0.045000000000000005,0.27
408,0,0,0,139.0,99,250.7,108,286.2,87,6.1,3,4,0,0.0,0.16999999999999998,0.08500199441563622,0.04500349406009784,0.27049180327868855
415,0,0,0,117.3,114,208.7,105,203.4,98,14.4,2,2,0,3.0,0.1699914748508099,0.08500239578342117,0.04498525073746313,0.2701388888888889
415,0,0,0,264.0,108,132.2,75,177.7,91,10.6,8,3,0,9.0,0.17,0.08502269288956128,0.045019696117051214,0.269811320754717
408,0,0,0,82.6,105,204.0,99,224.2,122,9.1,4,1,0,2.0,0.16997578692493948,0.085,0.045004460303300624,0.2703296703296703
415,1,1,28,175.8,126,253.6,76,128.5,72,11.4,5,1,0,14.0,0.17002275312855517,0.08501577287066246,0.04498054474708171,0.27017543859649124
408,0,0,0,220.4,100,211.2,79,259.3,112,13.6,8,2,0,1.0,0.17000907441016333,0.0849905303030303,0.045005784805244885,0.2698529411764706
408,0,0,0,217.0,104,152.3,83,134.3,109,11.8,4,2,0,4.0,0.17,0.08502954694681548,0.04497393894266567,0.2703389830508474
415,0,1,25,129.0,77,290.0,110,177.1,110,11.6,5,1,0,10.0,0.16999999999999998,0.08499999999999999,0.04500282326369283,0.26982758620689656
408,0,0,0,150.5,106,152.9,112,215.9,86,3.5,3,1,0,13.0,0.17003322259136214,0.08502289077828645,0.045020842982862436,0.2714285714285714
415,0,1,42,193.3,66,263.3,85,214.4,97,11.1,4,0,0,8.0,0.1699948266942576,0.08499810102544625,0.04500932835820896,0.2702702702702703
415,0,0,0,189.5,122,103.8,95,180.6,106,10.8,5,2,0,5.0,0.1700263852242744,0.08497109826589595,0.04501661129568107,0.27037037037037037
415,0,1,33,137.8,95,235.5,128,268.1,70,11.0,6,2,0,7.0,0.17002902757619737,0.08501061571125265,0.044983215218202165,0.27
510,0,0,0,129.3,80,142.7,101,258.3,89,12.3,4,3,0,4.0,0.16999226604795048,0.08500350385423967,0.04498644986449864,0.26991869918699185
510,0,0,0,115.6,77,213.6,100,218.4,72,10.7,6,1,0,12.0,0.1699826989619377,0.0850187265917603,0.04500915750915751,0.27009345794392525
415,0,1,23,221.9,114,254.7,84,250.5,117,7.2,5,2,0,10.0,0.16998648039657502,0.08500196309383588,0.04499001996007984,0.26944444444444443
415,0,0,0,263.7,113,186.5,103,195.3,99,18.3,6,1,1,11.0,0.17000379218809253,0.08498659517426273,0.045007680491551454,0.26994535519125684
408,0,0,0,61.3,91,194.4,94,143.1,80,11.4,9,1,0,8.0,0.1699836867862969,0.08497942386831275,0.04500349406009784,0.27017543859649124
408,1,0,0,183.8,113,164.7,110,111.0,87,10.1,4,1,0,12.0,0.17002176278563655,0.08500303582270796,0.04504504504504504,0.2702970297029703
415,0,0,0,167.4,68,143.8,74,140.1,111,10.3,3,0,1,13.0,0.17001194743130227,0.08497913769123783,0.044967880085653104,0.2699029126213592
510,0,1,27,154.1,122,195.3,150,276.7,86,13.2,2,4,0,6.0,0.1700194678780013,0.08499743983614952,0.044994578966389594,0.2696969696969697
408,0,0,0,252.0,101,170.2,105,209.2,64,5.7,5,0,0,11.0,0.17,0.08501762632197415,0.04498087954110899,0.27017543859649124
408,1,0,0,163.1,94,291.7,108,96.4,111,11.2,3,0,0,13.0,0.17001839362354385,0.08498457319163524,0.0450207468879668,0.2696428571428572
415,0,0,0,198.3,80,187.0,89,133.5,96,16.6,4,2,0,7.0,0.16999495713565305,0.08502673796791443,0.045018726591760296,0.26987951807228916
415,0,0,0,324.7,48,236.4,82,187.6,78,13.1,5,0,1,7.0,0.17000307976593781,0.08498307952622673,0.044989339019189764,0.2702290076335878
510,0,0,0,128.3,78,215.3,120,143.7,140,14.3,9,2,0,8.0,0.16999220576773186,0.08499767765908035,0.04502435629784273,0.2699300699300699
510,0,0,0,187.9,110,200.5,101,202.6,125,10.2,11,2,0,11.0,0.16998403406067056,0.08498753117206982,0.04501480750246791,0.26960784313725494
510,0,0,0,129.2,71,214.1,68,214.9,100,10.3,4,5,1,7.0,0.16996904024767803,0.085007006071929,0.04499767333643555,0.2699029126213592
415,1,0,0,125.5,106,128.9,96,251.9,129,6.3,6,4,1,10.0,0.1700398406374502,0.08502715283165245,0.04501786423183803,0.2698412698412698
510,0,1,26,257.2,108,224.3,122,204.0,118,12.6,4,1,0,11.0,0.16998444790046657,0.0850200624164066,0.045,0.2698412698412698
415,0,0,0,124.6,90,146.4,70,169.4,95,10.5,6,1,0,8.0,0.16998394863563404,0.0849726775956284,0.04498229043683589,0.2704761904761905
408,0,0,0,175.1,144,216.9,69,243.7,146,9.9,3,1,0,3.0,0.17001713306681895,0.08501613646841863,0.04501436192039393,0.26969696969696966
415,0,0,0,124.3,91,173.4,105,256.3,109,7.5,5,3,0,7.0,0.16999195494770716,0.08500576701268743,0.044986344127975024,0.27066666666666667
415,0,0,0,271.6,130,156.0,131,136.3,108,11.6,9,2,0,12.0,0.1699926362297496,0.08499999999999999,0.04497432134996331,0.26982758620689656
510,0,0,0,219.9,80,143.3,117,130.6,69,11.7,7,1,0,16.0,0.16998635743519783,0.08499651081646893,0.045022970903522204,0.2700854700854701
415,0,1,33,183.3,115,201.4,87,177.4,84,10.4,15,3,0,8.0,0.16999454446262957,0.08500496524329693,0.04498308906426156,0.2701923076923077
408,0,0,0,101.1,119,214.4,67,179.5,112,10.3,5,2,0,9.0,0.17002967359050447,0.08498134328358208,0.04501392757660167,0.2699029126213592
408,0,0,0,203.3,70,228.9,97,222.2,118,14.3,3,1,0,6.0,0.16999508116084605,0.08501529051987768,0.045004500450045004,0.2699300699300699
415,0,1,35,175.4,88,190.0,65,138.7,94,10.5,3,2,0,15.0,0.17001140250855187,0.08499999999999999,0.04498918529199712,0.2704761904761905
415,0,0,0,266.0,97,214.6,94,306.2,100,14.2,2,2,1,9.0,0.16999999999999998,0.08499534016775395,0.045003265839320704,0.26971830985915496
415,0,1,41,171.6,110,136.1,78,183.4,103,10.8,7,0,0,9.0,0.169988344988345,0.08501102130786187,0.04498364231188658,0.27037037037037037
510,0,0,0,78.7,98,225.6,102,150.4,106,14.0,8,0,0,8.0,0.17001270648030495,0.0850177304964539,0.04501329787234042,0.26999999999999996
510,0,1,20,211.9,110,215.1,120,238.5,107,9.4,2,0,0,10.0,0.1699858423784804,0.08498372849837285,0.044989517819706504,0.2702127659574468
415,0,0,0,63.7,101,195.8,95,210.1,87,10.0,6,1,0,10.0,0.17001569858712715,0.08498467824310521,0.044978581627796284,0.27
415,0,0,0,173.4,100,213.7,74,141.5,69,11.5,4,1,0,13.0,0.17001153402537486,0.08497894244267666,0.04501766784452297,0.27043478260869563
415,1,0,0,237.7,98,207.1,121,182.2,95,4.5,4,0,0,2.0,0.17000420698359275,0.08498309995171416,0.04500548847420417,0.2711111111111111
415,0,0,0,225.9,123,162.8,106,272.1,85,10.1,4,1,0,9.0,0.1699867197875166,0.085012285012285,0.04498346196251378,0.2702970297029703
415,1,1,32,173.0,101,209.4,93,231.1,91,12.2,4,0,0,10.0,0.17,0.08500477554918816,0.04500216356555604,0.269672131147541
415,0,0,0,224.9,102,143.8,87,198.9,105,8.0,2,0,0,10.0,0.1699866607381058,0.08497913769123783,0.044997486173956755,0.27
510,0,0,0,237.7,122,181.5,91,185.7,151,7.7,4,1,0,13.0,0.17000420698359275,0.08501377410468319,0.04501884760366182,0.2701298701298701
415,0,0,0,137.0,128,217.0,116,182.1,86,10.0,5,2,0,9.0,0.16999999999999998,0.08502304147465438,0.04497528830313015,0.27
510,0,0,0,142.5,109,176.1,107,189.6,88,8.2,3,2,0,8.0,0.17003508771929826,0.08500851788756389,0.044989451476793244,0.26951219512195124
408,0,0,0,142.4,126,126.2,118,274.2,71,4.6,4,1,0,8.0,0.17001404494382022,0.08502377179080824,0.0450036469730124,0.26956521739130435
415,0,1,21,147.0,112,197.3,43,267.4,93,8.7,3,2,0,9.0,0.16999999999999998,0.08499746578813988,0.0449887808526552,0.2701149425287357
510,0,0,0,220.3,124,188.6,101,278.4,98,10.6,4,1,0,8.0,0.16999546073536087,0.08499469777306469,0.04500718390804598,0.269811320754717
415,0,0,0,149.2,96,260.7,116,201.0,120,8.1,2,1,0,8.0,0.16997319034852548,0.08500191791331033,0.04502487562189055,0.27037037037037037
415,0,0,0,204.4,88,137.5,111,226.0,100,10.0,4,0,0,10.0,0.17000978473581213,0.08501818181818181,0.045,0.27
408,0,0,0,216.8,77,207.3,117,228.6,117,5.6,2,1,0,13.0,0.17001845018450185,0.08499758803666184,0.04501312335958005,0.2696428571428572
510,0,1,28,308.0,123,247.8,128,152.9,103,7.4,3,1,0,12.0,0.16999999999999998,0.08498789346246972,0.044996729888816214,0.27027027027027023
415,0,0,0,58.0,125,67.5,116,185.9,136,11.5,3,0,0,7.0,0.16999999999999998,0.08503703703703704,0.0450242065626681,0.27043478260869563
415,0,0,0,173.2,80,236.2,94,240.2,84,11.8,6,2,0,7.0,0.1699769053117783,0.08501270110076206,0.04500416319733556,0.2703389830508474
415,0,1,19,210.3,90,241.8,87,215.7,102,13.1,3,4,0,6.0,0.16999524488825488,0.08498759305210918,0.04501622624014836,0.2702290076335878
408,0,1,24,58.9,125,305.5,90,158.9,73,12.1,6,0,0,10.0,0.1699490662139219,0.08500818330605564,0.04499685336689742,0.2702479338842975
415,0,0,0,236.8,102,167.1,87,280.2,115,9.7,3,3,0,2.0,0.17001689189189187,0.08497905445840814,0.045003568879371875,0.2701030927835052
415,0,0,0,228.9,102,160.7,136,203.1,109,12.5,2,0,0,13.0,0.16998689384010482,0.08500311138767891,0.04500246184145741,0.2704
408,0,1,32,90.0,87,276.3,113,185.2,107,8.6,6,2,1,8.0,0.17,0.08501628664495113,0.04497840172786177,0.2697674418604651
408,0,0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,0,10.0,0.17000681663258352,0.08502824858757062,0.04501770359129995,0.2702702702702703
408,0,0,0,237.3,83,154.0,65,237.0,105,11.2,6,1,0,8.0,0.16999578592498948,0.08499999999999999,0.0450210970464135,0.2696428571428572
415,1,0,0,162.8,118,229.6,91,332.7,94,13.6,3,0,1,1.0,0.17002457002457,0.08501742160278745,0.044995491433724076,0.2698529411764706
415,0,1,20,186.9,114,256.3,91,334.7,104,8.9,2,1,0,9.0,0.169983948635634,0.08501755754974638,0.04499551837466388,0.2696629213483146
415,0,0,0,86.1,100,259.8,113,148.0,79,9.1,9,2,0,10.0,0.17003484320557494,0.08498845265588914,0.045,0.2703296703296703
408,0,0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,0,10.0,0.16999528968440886,0.08500464252553389,0.04502141327623126,0.26991150442477874
415,0,0,0,151.0,98,120.6,119,152.8,81,9.2,2,2,0,10.0,0.17,0.08499170812603649,0.0450261780104712,0.26956521739130435
408,0,0,0,158.6,67,130.4,96,229.8,80,6.9,5,2,0,3.0,0.16998738965952082,0.08496932515337423,0.04499564838990426,0.26956521739130435
510,0,0,0,296.0,93,226.4,117,246.8,98,12.3,10,0,1,11.0,0.17,0.08498233215547703,0.045016207455429495,0.26991869918699185
510,0,1,32,212.3,77,251.5,78,208.7,85,6.6,2,3,0,10.0,0.16999528968440886,0.08500994035785288,0.044992812649736466,0.2696969696969697
415,0,0,0,234.4,61,179.3,111,285.5,117,10.4,6,3,0,10.0,0.17000853242320818,0.08499721137757947,0.04500875656742557,0.2701923076923077
510,0,0,0,176.8,92,187.5,97,196.8,88,6.5,3,2,0,11.0,0.17002262443438912,0.08501333333333333,0.045020325203252026,0.27076923076923076
415,0,1,19,157.3,123,257.7,94,190.4,107,9.6,6,0,0,15.0,0.16999364272091544,0.0849825378346915,0.04501050420168067,0.26979166666666665
415,0,1,26,146.6,68,172.8,67,173.8,113,10.0,2,1,0,0.0,0.16998635743519783,0.08501157407407406,0.044994246260069044,0.27
415,0,0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,0,9.0,0.17001919385796546,0.08496093749999999,0.04502698535080956,0.2704081632653061
415,0,1,20,146.1,98,277.4,104,137.7,100,6.2,3,1,0,8.0,0.1700205338809035,0.08500360490266763,0.04502541757443719,0.2693548387096774
408,1,0,0,124.5,134,141.2,78,268.2,113,11.4,2,2,1,15.0,0.1700401606425703,0.08498583569405099,0.045003728560775544,0.27017543859649124
415,0,0,0,209.4,49,237.4,117,239.2,98,9.8,11,1,0,10.0,0.17000955109837632,0.08500421229991575,0.04498327759197324,0.2704081632653061
415,0,0,0,285.7,44,167.5,144,260.0,97,8.7,4,1,1,14.0,0.17000350017500876,0.08501492537313433,0.045,0.2701149425287357
415,0,0,0,190.9,44,161.4,109,231.9,100,8.4,2,1,0,11.0,0.16998428496595078,0.08500619578686493,0.045019404915912026,0.2702380952380952
408,0,0,0,144.4,88,264.6,105,185.4,94,9.9,3,1,0,7.0,0.17001385041551245,0.08499622071050641,0.04498381877022654,0.26969696969696966
415,0,1,50,208.8,130,132.9,104,136.7,107,11.1,4,2,0,11.0,0.1700191570881226,0.08502633559066967,0.04498902706656913,0.2702702702702703
415,0,1,36,77.6,141,207.0,60,255.7,115,10.9,2,1,0,12.0,0.16997422680412372,0.08502415458937199,0.045013687915526006,0.2697247706422018
415,0,0,0,271.1,101,237.4,133,145.4,103,8.4,6,1,1,8.0,0.1700110660272962,0.08500421229991575,0.04497936726272352,0.2702380952380952
415,0,0,0,240.8,104,144.5,92,125.7,98,11.6,1,0,0,12.0,0.17001661129568105,0.0849826989619377,0.04502784407319013,0.26982758620689656
510,0,0,0,114.8,98,192.6,101,259.0,108,12.2,5,0,0,13.0,0.1700348432055749,0.08499480789200416,0.04501930501930502,0.269672131147541
415,0,1,34,138.8,80,142.0,108,183.8,77,11.8,7,1,0,9.0,0.17002881844380402,0.085,0.04499455930359086,0.2703389830508474
408,0,1,27,209.8,112,155.0,80,251.5,111,7.2,6,0,0,12.0,0.1700190657769304,0.08503225806451613,0.045009940357852884,0.26944444444444443
408,0,0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,0,3.0,0.16997776130467013,0.08498389694041868,0.045004233700254026,0.27006802721088435
415,1,0,0,164.0,99,153.1,102,123.8,104,6.4,4,0,0,3.0,0.16999999999999998,0.08497713912475506,0.044991922455573506,0.27031249999999996
415,0,0,0,245.5,130,192.7,54,141.7,83,9.1,4,1,0,5.0,0.170020366598778,0.08500259470679813,0.04502470007057163,0.2703296703296703
408,0,1,32,80.3,94,199.9,124,170.8,117,16.6,3,0,0,11.0,0.16998754669987548,0.08499249624812405,0.04502341920374707,0.26987951807228916
408,0,0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,0,9.0,0.17001102535832413,0.08501204819277108,0.04498229043683589,0.2696428571428572
408,0,1,36,190.3,115,256.6,78,214.9,145,3.8,4,1,0,7.0,0.1699947451392538,0.08499610288386593,0.04499767333643555,0.2710526315789474
408,0,0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,1,6.0,0.1699815837937385,0.08499285373987613,0.04501347708894879,0.26962025316455696
408,0,1,17,89.8,88,233.2,75,165.7,116,9.3,7,4,1,7.0,0.1700445434298441,0.08499142367066896,0.04502112251056126,0.2698924731182795
415,0,1,15,252.4,106,187.8,69,259.6,137,10.0,3,2,0,5.0,0.1700079239302694,0.08498402555910543,0.04499229583975346,0.27
415,0,1,32,183.4,94,269.1,120,203.5,38,6.7,4,5,0,8.0,0.17001090512540892,0.08498699368264585,0.04501228501228501,0.2701492537313433
408,1,0,0,183.4,103,141.9,113,200.4,122,10.4,9,2,0,11.0,0.17001090512540892,0.08498942917547568,0.045009980039920156,0.2701923076923077
408,0,0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,0,11.0,0.16997422680412372,0.08498896247240618,0.04501625135427953,0.2710526315789474
415,0,1,19,165.8,122,186.9,89,249.7,78,0.0,0,1,0,7.0,0.17002412545235224,0.0850187265917603,0.04501401682018422,0.0
510,0,0,0,209.4,67,273.8,89,150.2,88,12.8,1,0,0,14.0,0.17000955109837632,0.0849890430971512,0.04500665778961385,0.27031249999999996
415,0,0,0,279.3,104,201.6,87,280.8,99,7.9,2,2,1,12.0,0.16999641962047976,0.08501984126984127,0.045014245014245016,0.26962025316455696
415,0,0,0,174.1,102,99.1,118,211.6,126,7.7,2,2,0,8.0,0.17001723147616313,0.08496468213925329,0.04499054820415879,0.2701298701298701
415,0,0,0,175.7,78,184.6,96,156.9,92,9.1,2,2,0,10.0,0.17000569151963577,0.08499458288190682,0.044996813256851495,0.2703296703296703
415,1,0,0,256.5,87,222.1,101,156.7,122,13.0,3,1,0,11.0,0.1700194931773879,0.085006753714543,0.04499042756860243,0.26999999999999996
415,0,0,0,170.2,89,187.5,83,119.5,100,4.3,3,0,0,13.0,0.16997649823736782,0.08501333333333333,0.04502092050209205,0.2697674418604651
408,0,0,0,139.6,92,250.2,115,158.1,79,10.8,4,1,0,15.0,0.16998567335243553,0.08501199040767386,0.04497153700189754,0.27037037037037037
415,0,1,34,208.8,119,142.1,106,214.6,87,12.5,4,4,0,5.0,0.1700191570881226,0.08501055594651655,0.04501397949673812,0.2704
510,0,0,0,210.1,126,248.9,108,158.6,88,14.4,2,4,0,5.0,0.17001427891480247,0.08501406187223784,0.045018915510718786,0.2701388888888889
